country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",08-04-2025 15:00,19.0863,72.8888,NO2,4,6,5
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",08-04-2025 15:00,19.0863,72.8888,SO2,36,37,37
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",08-04-2025 15:00,19.0863,72.8888,CO,6,14,12
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",08-04-2025 15:00,19.19709,72.82204,PM10,53,147,98
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",08-04-2025 15:00,19.19709,72.82204,SO2,4,20,10
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",08-04-2025 15:00,18.96702,72.84214,OZONE,8,89,37
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",08-04-2025 15:00,19.1878657,72.8304069,NH3,1,27,4
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",08-04-2025 15:00,19.1375,72.915056,PM10,66,117,90
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",08-04-2025 15:00,19.1375,72.915056,NO2,7,8,8
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",08-04-2025 15:00,19.1375,72.915056,NH3,2,2,2
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",08-04-2025 15:00,19.1375,72.915056,OZONE,9,9,9
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",08-04-2025 15:00,19.060498,72.923356,NH3,1,2,1
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",08-04-2025 15:00,19.060498,72.923356,SO2,1,9,3
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",08-04-2025 15:00,19.000083,72.813993,PM2.5,17,79,44
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",08-04-2025 15:00,20.021503,73.813844,NH3,2,8,4
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",08-04-2025 15:00,20.021503,73.813844,CO,14,38,22
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",08-04-2025 15:00,19.95022,73.73148,SO2,10,44,24
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",08-04-2025 15:00,19.95022,73.73148,CO,5,74,15
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",08-04-2025 15:00,19.9591346,73.7788008,SO2,1,33,14
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",08-04-2025 15:00,19.9591346,73.7788008,OZONE,22,81,39
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",08-04-2025 15:00,19.090337,73.014232,PM2.5,55,330,136
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",08-04-2025 15:00,19.1135051,73.008978,PM2.5,56,191,95
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",08-04-2025 15:00,19.1135051,73.008978,PM10,97,188,131
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",08-04-2025 15:00,19.02579,73.10297,PM10,57,156,101
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",08-04-2025 15:00,21.152875,79.0517531,NH3,3,13,7
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",08-04-2025 15:00,21.152875,79.0517531,OZONE,2,95,42
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",08-04-2025 15:00,21.143383,79.048912,SO2,18,55,33
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",08-04-2025 15:00,19.3832,72.8204,CO,50,72,61
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",08-04-2025 15:00,21.121801,79.04952,NH3,1,26,8
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",08-04-2025 15:00,21.121801,79.04952,SO2,11,53,25
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",08-04-2025 15:00,19.000083,72.813993,NO2,21,73,35
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",08-04-2025 15:00,19.3832,72.8204,PM2.5,28,71,43
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",08-04-2025 15:00,19.1653323,72.922099,NH3,1,14,4
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",08-04-2025 15:00,20.0073285,73.7762427,PM2.5,40,151,80
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",08-04-2025 15:00,16.5038,74.3623,OZONE,2,80,42
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",08-04-2025 15:00,17.6336264,75.9132495,NO2,10,82,30
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",08-04-2025 15:00,17.6336264,75.9132495,SO2,4,10,7
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",08-04-2025 15:00,17.65439,75.90649,NH3,2,8,5
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",08-04-2025 15:00,17.65439,75.90649,CO,14,54,26
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",08-04-2025 15:00,19.063,73.1209,NO2,28,99,56
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",08-04-2025 15:00,19.063,73.1209,OZONE,7,79,52
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",08-04-2025 15:00,19.265594,76.761463,PM2.5,38,71,54
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",08-04-2025 15:00,18.63673,73.82487,PM10,87,167,119
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",08-04-2025 15:00,25.5586,91.8985,CO,9,26,17
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",08-04-2025 15:00,23.7176342,92.7192841,PM2.5,5,52,18
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",08-04-2025 15:00,20.832874,85.104082,PM10,27,138,70
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",08-04-2025 15:00,20.832874,85.104082,NH3,3,5,3
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",08-04-2025 15:00,18.59051,73.77946,NO2,36,93,60
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",08-04-2025 15:00,18.59051,73.77946,CO,18,64,35
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",08-04-2025 15:00,18.616318,73.765797,PM2.5,47,91,75
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",08-04-2025 15:00,18.616318,73.765797,NH3,3,19,11
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",08-04-2025 15:00,18.616318,73.765797,CO,10,71,40
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",08-04-2025 15:00,18.5011743,73.8165527,OZONE,13,36,35
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",08-04-2025 15:00,18.45445,73.854155,PM2.5,55,128,92
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",08-04-2025 15:00,18.57304,73.927715,NO2,26,75,49
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",08-04-2025 15:00,18.536457,73.805454,CO,21,118,50
India,Maharashtra,Pune,"Bhosari, Pune - IITM",08-04-2025 15:00,18.640051,73.848956,PM2.5,13,98,70
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",08-04-2025 15:00,18.501793,73.927532,NO2,77,116,96
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",08-04-2025 15:00,18.501793,73.927532,CO,40,102,79
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",08-04-2025 15:00,18.5011743,73.8165527,NO2,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",08-04-2025 15:00,18.547056,73.826908,PM2.5,25,49,40
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",08-04-2025 15:00,18.547056,73.826908,CO,12,104,30
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",08-04-2025 15:00,18.664282,73.763966,PM2.5,25,84,60
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",08-04-2025 15:00,18.664282,73.763966,PM10,70,186,109
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",08-04-2025 15:00,19.26777,72.97182,CO,12,66,37
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",08-04-2025 15:00,19.222279,72.957979,PM10,55,132,83
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",08-04-2025 15:00,19.222279,72.957979,SO2,7,59,18
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",08-04-2025 15:00,19.445821,72.7988231,NO2,9,91,30
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",08-04-2025 15:00,25.5586,91.8985,PM2.5,3,38,20
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",08-04-2025 15:00,22.06156703,85.47409613,CO,16,22,18
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",08-04-2025 15:00,21.8004996,83.8396977,PM2.5,21,229,62
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",08-04-2025 15:00,21.8004996,83.8396977,OZONE,2,91,17
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",08-04-2025 15:00,20.94185,86.1151,NH3,1,1,1
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",08-04-2025 15:00,20.94185,86.1151,CO,17,35,22
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",08-04-2025 15:00,20.94185,86.1151,OZONE,1,74,37
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",08-04-2025 15:00,20.48891,85.84768,PM10,28,71,47
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",08-04-2025 15:00,20.48891,85.84768,OZONE,6,51,28
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",08-04-2025 15:00,21.6439,85.599355,PM2.5,27,95,57
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",08-04-2025 15:00,30.233011,74.907758,SO2,2,19,11
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",08-04-2025 15:00,30.233011,74.907758,CO,17,88,60
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",08-04-2025 15:00,31.321907,75.578914,OZONE,28,82,51
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",08-04-2025 15:00,30.736056,76.209694,PM10,11,137,101
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",08-04-2025 15:00,30.736056,76.209694,NO2,26,30,28
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",08-04-2025 15:00,30.9028,75.8086,PM10,74,500,195
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",08-04-2025 15:00,21.869985,85.167016,NH3,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",08-04-2025 15:00,21.869985,85.167016,OZONE,37,44,38
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",08-04-2025 15:00,11.9309,79.8027,CO,14,30,21
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",08-04-2025 15:00,31.62,74.876512,PM2.5,33,86,60
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",08-04-2025 15:00,30.233011,74.907758,PM2.5,45,303,93
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",08-04-2025 15:00,21.6439,85.599355,CO,14,60,51
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",08-04-2025 15:00,21.847279,85.416905,CO,11,16,14
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",08-04-2025 15:00,22.265816,86.174829,NH3,2,2,2
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",08-04-2025 15:00,22.265816,86.174829,OZONE,8,29,15
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",08-04-2025 15:00,20.24079,85.836784,NH3,3,6,4
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",08-04-2025 15:00,20.34652,85.8163,NO2,1,15,8
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",08-04-2025 15:00,20.34652,85.8163,SO2,2,5,3
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",08-04-2025 15:00,22.06156703,85.47409613,NH3,4,4,4
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",08-04-2025 15:00,30.649961,76.331442,NH3,7,7,7
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",08-04-2025 15:00,30.649961,76.331442,SO2,16,24,20
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",08-04-2025 15:00,30.649961,76.331442,CO,52,112,77
India,Punjab,Patiala,"Model Town, Patiala - PPCB",08-04-2025 15:00,30.349388,76.366642,NH3,1,4,4
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",08-04-2025 15:00,20.832874,85.104082,CO,38,124,99
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",08-04-2025 15:00,22.1166054,85.3945546,OZONE,13,80,26
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",08-04-2025 15:00,22.220833,84.809444,NH3,2,3,2
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",08-04-2025 15:00,21.606865,85.510538,PM10,42,118,76
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",08-04-2025 15:00,26.470859,74.646594,NH3,13,18,15
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",08-04-2025 15:00,25.344694,72.626208,NH3,5,8,6
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",08-04-2025 15:00,25.344694,72.626208,CO,6,28,19
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",08-04-2025 15:00,24.588397,76.172782,PM10,67,160,116
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",08-04-2025 15:00,24.588397,76.172782,NO2,14,106,48
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",08-04-2025 15:00,24.588397,76.172782,NH3,4,9,6
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",08-04-2025 15:00,24.588397,76.172782,OZONE,13,65,48
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",08-04-2025 15:00,28.108988,75.386577,PM10,87,369,148
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",08-04-2025 15:00,23.837789,73.714926,NH3,6,8,7
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",08-04-2025 15:00,23.837789,73.714926,CO,8,38,21
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",08-04-2025 15:00,29.61075,74.283608,CO,47,86,77
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",08-04-2025 15:00,26.902909,75.836858,PM2.5,47,121,80
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",08-04-2025 15:00,26.902909,75.836858,NO2,18,138,46
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",08-04-2025 15:00,26.843698,75.766894,NO2,7,126,33
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",08-04-2025 15:00,26.786682,75.827928,PM2.5,25,305,94
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",08-04-2025 15:00,26.786682,75.827928,CO,46,134,74
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",08-04-2025 15:00,26.960669,75.771817,NO2,12,163,58
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",08-04-2025 15:00,26.960669,75.771817,NH3,3,14,4
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",08-04-2025 15:00,25.339605,74.618883,PM2.5,27,111,47
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",08-04-2025 15:00,25.339605,74.618883,PM10,52,173,106
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",08-04-2025 15:00,25.339605,74.618883,SO2,20,61,38
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",08-04-2025 15:00,28.207266,76.829265,PM2.5,44,356,214
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",08-04-2025 15:00,28.207266,76.829265,PM10,118,462,274
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",08-04-2025 15:00,28.296139,74.961696,NO2,7,48,20
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",08-04-2025 15:00,28.296139,74.961696,NH3,5,9,7
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",08-04-2025 15:00,28.296139,74.961696,SO2,3,6,5
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",08-04-2025 15:00,26.699557,77.898881,PM10,71,167,115
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",08-04-2025 15:00,26.699557,77.898881,NH3,9,27,12
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",08-04-2025 15:00,26.960669,75.771817,SO2,4,53,12
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",08-04-2025 15:00,26.960669,75.771817,CO,8,126,36
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",08-04-2025 15:00,26.912329,70.909168,PM10,53,258,109
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",08-04-2025 15:00,26.912329,70.909168,OZONE,14,90,74
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",08-04-2025 15:00,25.106006,76.469948,PM10,89,174,127
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",08-04-2025 15:00,25.106006,76.469948,NH3,3,5,4
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",08-04-2025 15:00,25.106006,76.469948,OZONE,1,112,74
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",08-04-2025 15:00,27.215415,77.50873,PM10,69,188,139
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",08-04-2025 15:00,25.435774,75.644272,SO2,7,14,10
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",08-04-2025 15:00,24.892047,74.623527,SO2,5,138,19
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",08-04-2025 15:00,27.215415,77.50873,OZONE,50,150,94
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",08-04-2025 15:00,25.771061,73.340227,NO2,18,91,36
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",08-04-2025 15:00,25.771061,73.340227,NH3,5,22,11
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",08-04-2025 15:00,25.771061,73.340227,CO,10,103,46
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",08-04-2025 15:00,25.771061,73.340227,OZONE,10,73,22
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",08-04-2025 15:00,24.041198,74.780702,NO2,12,67,30
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",08-04-2025 15:00,25.03636,73.883502,OZONE,1,107,56
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",08-04-2025 15:00,29.931624,73.864511,SO2,9,28,17
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",08-04-2025 15:00,29.931624,73.864511,OZONE,7,135,75
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",08-04-2025 15:00,26.159933,75.780517,PM10,NA,NA,NA
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",08-04-2025 15:00,26.159933,75.780517,SO2,NA,NA,NA
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",08-04-2025 15:00,24.5886166,73.6321397,PM10,67,127,95
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",08-04-2025 15:00,24.5886166,73.6321397,NO2,32,35,34
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",08-04-2025 15:00,26.031443,76.359327,OZONE,14,189,189
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",08-04-2025 15:00,27.608912,75.153302,NH3,4,12,7
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",08-04-2025 15:00,27.608912,75.153302,SO2,3,19,10
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",08-04-2025 15:00,24.885261,72.857549,PM2.5,27,71,41
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",08-04-2025 15:00,12.9533,80.2357,PM10,18,161,54
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",08-04-2025 15:00,13.1036,80.2909,CO,18,50,29
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",08-04-2025 15:00,13.0052189,80.2398125,PM2.5,23,48,35
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",08-04-2025 15:00,13.1278,80.2642,OZONE,7,31,8
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",08-04-2025 15:00,13.1662,80.2584,OZONE,30,38,34
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",08-04-2025 15:00,13.164544,80.26285,NO2,12,20,16
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",08-04-2025 15:00,26.268249,73.0193853,NO2,3,11,5
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",08-04-2025 15:00,26.268249,73.0193853,SO2,1,11,6
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",08-04-2025 15:00,26.29581,73.082283,SO2,4,31,9
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",08-04-2025 15:00,26.29581,73.082283,CO,8,54,15
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",08-04-2025 15:00,11.06825,79.07033,SO2,10,10,10
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",08-04-2025 15:00,13.1278,80.2642,PM2.5,7,45,21
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",08-04-2025 15:00,26.253384,72.976571,PM2.5,14,146,49
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",08-04-2025 15:00,25.14389,75.821256,CO,5,120,46
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",08-04-2025 15:00,13.0052189,80.2398125,PM10,25,52,36
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",08-04-2025 15:00,11.0328,77.0349,PM2.5,37,113,61
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",08-04-2025 15:00,11.0328,77.0349,PM10,30,81,47
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",08-04-2025 15:00,11.0328,77.0349,SO2,5,12,6
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",08-04-2025 15:00,10.942451,76.978996,CO,26,48,32
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",08-04-2025 15:00,11.6829898,79.7532099,PM10,6,34,19
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",08-04-2025 15:00,11.6829898,79.7532099,NO2,NA,NA,NA
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",08-04-2025 15:00,10.798548,79.838212,PM10,6,121,20
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB",08-04-2025 15:00,11.273992,78.163545,NH3,NA,NA,NA
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB",08-04-2025 15:00,11.273992,78.163545,SO2,NA,NA,NA
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB",08-04-2025 15:00,11.273992,78.163545,OZONE,10,11,10
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",08-04-2025 15:00,11.4068288,76.7138973,PM2.5,47,92,74
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",08-04-2025 15:00,11.4068288,76.7138973,SO2,21,35,23
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",08-04-2025 15:00,10.681158,78.741746,PM10,12,47,25
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",08-04-2025 15:00,8.816428,78.099039,PM10,17,82,39
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",08-04-2025 15:00,10.830158,78.691849,PM10,14,63,32
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",08-04-2025 15:00,8.728442,77.6962,NO2,3,10,6
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",08-04-2025 15:00,8.728442,77.6962,SO2,15,19,19
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",08-04-2025 15:00,11.0973603,77.3228673,NO2,4,37,12
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",08-04-2025 15:00,12.864618,79.659968,NO2,1,13,3
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",08-04-2025 15:00,12.864618,79.659968,CO,20,26,22
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",08-04-2025 15:00,12.864618,79.659968,OZONE,1,91,43
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",08-04-2025 15:00,10.96782,78.080882,SO2,NA,NA,NA
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",08-04-2025 15:00,9.865935,78.022669,PM2.5,NA,NA,NA
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",08-04-2025 15:00,9.865935,78.022669,PM10,NA,NA,NA
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",08-04-2025 15:00,11.258242,77.552761,NO2,2,5,3
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",08-04-2025 15:00,11.258242,77.552761,NH3,1,2,2
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",08-04-2025 15:00,11.258242,77.552761,SO2,20,22,20
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",08-04-2025 15:00,10.423417,78.784889,PM2.5,2,38,19
